STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sector,Sector,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2021,,-8.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2022,,-8.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2023,,-7.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2024,,-3.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,1995,,-1.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,1996,,-3.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,1997,,-11.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,1998,,-3.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,1999,,-2.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2000,,-3.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2001,,-3.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2002,,-1.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2003,,-1.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2004,,-1.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2005,,-0.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2006,,-0.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2007,,-0.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2008,,-3.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2009,,-9.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2010,,-6.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2011,,-5.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2012,,-3.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2013,,-2.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2014,,-1.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2015,,-0.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2016,,0.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2017,,0.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2018,,0.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2019,,0.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2020,,-6.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2021,,-1.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2022,,-0.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2023,,-0.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LT,Lithuania,2024,,-1.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,1995,,2.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,1996,,2.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,1997,,2.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,1998,,2.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,1999,,3.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2000,,5.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2001,,5.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2002,,2.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2003,,0.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2004,,-1.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2005,,-0.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2006,,1.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2007,,4.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2008,,3.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2009,,-0.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2010,,-0.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2011,,0.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2012,,0.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2013,,0.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2014,,1.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2015,,1.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2016,,1.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2017,,1.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2018,,3.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2019,,2.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2020,,-3.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2021,,1.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2022,,0.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2023,,-0.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LU,Luxembourg,2024,,1.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,1995,,-1.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,1996,,-0.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,1997,,1.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,1998,,0.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,1999,,-3.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,2000,,-2.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,2001,,-2.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,2002,,-2.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,2003,,-1.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,2004,,-1.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,2005,,-0.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,2006,,-0.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,2007,,-0.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,2008,,-4.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),LV,Latvia,2009,,-9.8,,,,,
